x,y
927.9271284271285,754.4783549783549
750.437950937951,605.8492063492063
701.375901875902,1047.407647907648
483.48268398268397,1118.1147186147186
851.4480519480519,1191.7077922077922
705.7049062049061,1374.9689754689753
1103.9733044733048,1109.4567099567098
1256.9314574314576,1214.7958152958154
